ASPEN 1SW,DOY,Low Temp Average Last Week,High Temp Average Last Week,Precipitation Average Last Week,Snow Average Last Week,Snow
2/27/17,58,36.28571429,14.57142857,0.062857143,0.828571429,0
2/28/17,59,33,11.42857143,0.052857143,0.757142857,5.5
3/1/17,60,32.14285714,10.71428571,0.117142857,1.542857143,4
3/2/17,61,27.57142857,7,0.161428571,2.114285714,0
3/3/17,62,24.57142857,4,0.138571429,1.828571429,0
3/4/17,63,26,4,0.132857143,1.757142857,0
3/5/17,64,29.42857143,6.285714286,0.11,1.4,0
3/6/17,65,32.42857143,8.571428571,0.108571429,1.357142857,2.5
3/7/17,66,35.42857143,10.42857143,0.141428571,1.714285714,2
3/8/17,67,33.14285714,8,0.098571429,1.214285714,0
3/9/17,68,35.28571429,8.285714286,0.054285714,0.642857143,0
3/10/17,69,38.42857143,11.42857143,0.054285714,0.642857143,0
3/11/17,70,40.71428571,14.28571429,0.054285714,0.642857143,0
3/12/17,71,42.28571429,16.28571429,0.054285714,0.642857143,0
3/13/17,72,43.57142857,18,0.054285714,0.642857143,0
3/14/17,73,43.28571429,19,0.021428571,0.285714286,0
3/15/17,74,47.28571429,22.14285714,0,0,0
3/16/17,75,50,25.85714286,0,0,0
3/17/17,76,51.85714286,26.85714286,0,0,0
3/18/17,77,52.71428571,27.57142857,0,0,0
3/19/17,78,53.42857143,28.28571429,0,0,0
3/20/17,79,55.28571429,29.28571429,0,0,0
3/21/17,80,57.28571429,31.14285714,0,0,0
3/22/17,81,59.28571429,32.57142857,0,0,0
3/24/17,83,60.16666667,33.83333333,0,0,4.5
3/25/17,84,59.5,33.5,0.091666667,0.75,0
3/26/17,85,57.33333333,32.33333333,0.103333333,0.75,0
3/27/17,86,56.16666667,31.83333333,0.113333333,0.75,0
3/28/17,87,53.83333333,30.66666667,0.113333333,0.75,3
3/29/17,88,52.5,30,0.156666667,1.25,0
3/30/17,89,48.83333333,29.16666667,0.193333333,1.25,0
3/31/17,90,48.71428571,29.14285714,0.165714286,1.071428571,0
4/1/17,91,49.14285714,29.14285714,0.087142857,0.428571429,0
4/2/17,92,50.57142857,28.85714286,0.085714286,0.428571429,0
4/3/17,93,49.42857143,28.57142857,0.08,0.428571429,1
4/4/17,94,49.71428571,28.28571429,0.101428571,0.571428571,3
4/5/17,95,47.71428571,27.42857143,0.098571429,0.571428571,0.5
4/6/17,96,46.57142857,25.71428571,0.081428571,0.642857143,0
4/7/17,97,45.85714286,23.71428571,0.081428571,0.642857143,0
4/8/17,98,46.14285714,23.14285714,0.081428571,0.642857143,0
4/9/17,99,47.14285714,24.42857143,0.072857143,0.642857143,0
4/10/17,100,48.42857143,24.28571429,0.074285714,0.642857143,0
4/11/17,101,49.71428571,23.14285714,0.06,0.5,0
4/12/17,102,51.42857143,22.42857143,0.025714286,0.071428571,0
4/13/17,103,55.14285714,23.71428571,0.011428571,0,0
4/14/17,104,58,25.28571429,0.011428571,0,0
4/15/17,105,59,26.28571429,0.011428571,0,0
4/16/17,106,59,25.42857143,0.011428571,0,0
4/17/17,107,59.14285714,25.71428571,0.007142857,0,0
4/18/17,108,59.71428571,27.85714286,0,0,0
4/19/17,109,61.42857143,30,0,0,0
4/20/17,110,62.71428571,31.57142857,0.005714286,0,0
4/21/17,111,61.42857143,32.14285714,0.005714286,0,1
4/22/17,112,60.42857143,31.42857143,0.037142857,0.142857143,0
4/23/17,113,59.71428571,30.85714286,0.037142857,0.142857143,0
4/24/17,114,58.85714286,30.42857143,0.037142857,0.142857143,0
4/25/17,115,59.57142857,30.57142857,0.051428571,0.142857143,6.5
4/26/17,116,58,29.42857143,0.118571429,1.071428571,0.5
4/27/17,117,54.14285714,28,0.117142857,1.142857143,0
4/28/17,118,52.28571429,27.57142857,0.12,1.142857143,4.5
4/29/17,119,50,26.42857143,0.154285714,1.642857143,0
4/30/17,120,46.71428571,25.71428571,0.155714286,1.642857143,0
11/1/17,305,44.28571429,24.57142857,0.155714286,1.642857143,0
11/2/17,306,41.85714286,23.14285714,0.141428571,1.642857143,0
11/3/17,307,42.57142857,23.71428571,0.074285714,0.714285714,0
11/4/17,308,45.57142857,24,0.07,0.642857143,0
11/5/17,309,48.14285714,24.71428571,0.067142857,0.642857143,0
11/6/17,310,49,27.14285714,0.001428571,0,0
11/8/17,312,52.83333333,30.5,0,0,2.5
11/9/17,313,52.66666667,30,0.028333333,0.416666667,0
11/10/17,314,51.16666667,28.33333333,0.028333333,0.416666667,0
11/11/17,315,50,27.5,0.028333333,0.416666667,0
11/12/17,316,50,26.66666667,0.028333333,0.416666667,0
11/13/17,317,50.33333333,24.16666667,0.028333333,0.416666667,0
11/14/17,318,51.5,23.5,0.028333333,0.416666667,0
11/15/17,319,52.71428571,24.14285714,0.024285714,0.357142857,0
11/16/17,320,54.28571429,24.42857143,0,0,0
11/17/17,321,54.71428571,24.85714286,0,0,0
11/18/17,322,55.42857143,26.42857143,0.01,0,4
11/19/17,323,52.71428571,24.14285714,0.085714286,0.571428571,0
11/20/17,324,50,22.85714286,0.085714286,0.571428571,0
11/21/17,325,48.14285714,21.42857143,0.085714286,0.571428571,0.3
11/22/17,326,45,20.85714286,0.09,0.614285714,0
11/23/17,327,42.57142857,21.42857143,0.09,0.614285714,0
11/24/17,328,41.57142857,22.42857143,0.09,0.614285714,0
11/25/17,329,40.71428571,22,0.08,0.614285714,0
11/26/17,330,42.28571429,24.71428571,0.004285714,0.042857143,0
11/27/17,331,45.57142857,27.42857143,0.004285714,0.042857143,0
11/28/17,332,49,29.85714286,0.004285714,0.042857143,0
11/29/17,333,52.28571429,30.14285714,0,0,0
11/30/17,334,52.85714286,29.42857143,0,0,0
12/1/17,335,53.14285714,28,0,0,0
12/2/17,336,52.71428571,26.71428571,0,0,0
12/3/17,337,51.71428571,26,0,0,0
12/4/17,338,51.42857143,25.71428571,0,0,1
12/5/17,339,51.42857143,22.71428571,0.024285714,0.142857143,0
12/6/17,340,46.28571429,20.28571429,0.024285714,0.142857143,0
12/7/17,341,44.28571429,18.42857143,0.024285714,0.142857143,0
12/8/17,342,41.28571429,15.57142857,0.024285714,0.142857143,0.5
12/9/17,343,37.28571429,12.42857143,0.027142857,0.214285714,0
12/10/17,344,36.28571429,9.714285714,0.027142857,0.214285714,0
12/11/17,345,35.14285714,7.428571429,0.027142857,0.214285714,0
12/12/17,346,32.85714286,8,0.002857143,0.071428571,0
12/13/17,347,36,9.714285714,0.002857143,0.071428571,0
12/14/17,348,38.42857143,11.57142857,0.002857143,0.071428571,2
12/15/17,349,40.71428571,15,0.022857143,0.357142857,0
12/16/17,350,42.14285714,16,0.02,0.285714286,0
12/17/17,351,42.57142857,17.28571429,0.02,0.285714286,0
12/18/17,352,41,16.85714286,0.02,0.285714286,0
12/19/17,353,39.42857143,16.28571429,0.02,0.285714286,0
12/20/17,354,37.85714286,15.14285714,0.02,0.285714286,0
12/22/17,356,36,12.83333333,0,0,6.5
12/23/17,357,36.33333333,11.16666667,0.075,1.083333333,0
12/25/17,359,34.2,8.8,0.09,1.3,3
12/27/17,361,31.5,6.25,0.165,2.375,0
12/28/17,362,30.5,5.5,0.165,2.375,0
12/29/17,363,32.4,7.2,0.132,1.9,0
12/30/17,364,34,11.2,0.042,0.6,0
12/31/17,365,38.2,14.6,0.042,0.6,0
1/1/18,1,39.83333333,15.83333333,0.035,0.5,0
1/2/18,2,41.66666667,17.5,0,0,0
1/3/18,3,40.85714286,16,0,0,0
1/4/18,4,40.14285714,14.85714286,0,0,0
1/5/18,5,39.71428571,15.14285714,0,0,0
1/6/18,6,39.57142857,15,0,0,0
1/7/18,7,39.14285714,15.28571429,0,0,4.5
1/8/18,8,38,15.85714286,0.047142857,0.642857143,0
1/9/18,9,38,15.71428571,0.047142857,0.642857143,0.5
1/10/18,10,38.85714286,18,0.054285714,0.714285714,0.2
1/11/18,11,41.14285714,21.28571429,0.055714286,0.742857143,3
1/12/18,12,41.42857143,19.85714286,0.095714286,1.171428571,0.2
1/13/18,13,39.85714286,18.85714286,0.097142857,1.2,1.8
1/14/18,14,37.85714286,17.85714286,0.111428571,1.457142857,0
1/15/18,15,37.14285714,16.14285714,0.064285714,0.814285714,0
1/16/18,16,37.42857143,15.85714286,0.064285714,0.814285714,0
1/17/18,17,36.42857143,13.28571429,0.057142857,0.742857143,0
1/18/18,18,34.28571429,9.428571429,0.055714286,0.714285714,0
1/19/18,19,33.71428571,9.428571429,0.015714286,0.285714286,0
1/20/18,20,35.57142857,10.71428571,0.014285714,0.257142857,0
1/21/18,21,39,11.71428571,0,0,3.5
1/22/18,22,40.71428571,12.42857143,0.044285714,0.5,2.5
1/24/18,24,38.33333333,12,0.075,1,0
1/25/18,25,37.66666667,13.33333333,0.075,1,0
1/26/18,26,38,14.33333333,0.075,1,3
1/28/18,28,36.2,12.4,0.132,1.8,0
1/29/18,29,32.6,10,0.07,1.1,0
1/30/18,30,36.4,12.2,0.042,0.6,0
1/31/18,31,37.5,13.16666667,0.035,0.5,0
2/1/18,32,40.16666667,15.16666667,0.035,0.5,0
2/2/18,33,41.5,16.83333333,0.035,0.5,0
2/4/18,35,40.66666667,18.66666667,0,0,0
2/5/18,36,42.83333333,21.66666667,0,0,0
2/6/18,37,43.5,23,0,0,2.5
2/8/18,39,42.8,23.8,0.038,0.5,0
2/9/18,40,41.4,22.2,0.038,0.5,0
2/10/18,41,41,20.6,0.038,0.5,1
2/11/18,42,42.16666667,21.66666667,0.046666667,0.583333333,8.5
2/12/18,43,39.66666667,17.33333333,0.17,2,0
2/13/18,44,37,13.83333333,0.17,2,2
2/14/18,45,36.33333333,14.16666667,0.166666667,1.916666667,0.2
2/15/18,46,36.57142857,15.42857143,0.145714286,1.671428571,6.5
2/16/18,47,37.28571429,17.28571429,0.208571429,2.6,9.5
2/17/18,48,35.57142857,14.85714286,0.307142857,3.957142857,0
2/18/18,49,32.42857143,11.57142857,0.294285714,3.814285714,0
2/19/18,50,33.71428571,13.28571429,0.188571429,2.6,0.2
2/20/18,51,36.71428571,15.57142857,0.19,2.628571429,5.6
2/21/18,52,36.28571429,13.28571429,0.23,3.142857143,0.5
2/22/18,53,33.28571429,9.571428571,0.232857143,3.185714286,0.5
2/23/18,54,30.42857143,5.571428571,0.174285714,2.328571429,0.2
2/24/18,55,29.71428571,6.857142857,0.078571429,1,3.5
2/25/18,56,30.14285714,7.428571429,0.105714286,1.5,1
2/26/18,57,29.14285714,6.428571429,0.115714286,1.642857143,0
2/27/18,58,25.57142857,4,0.114285714,1.614285714,0
2/28/18,59,26.57142857,3.142857143,0.05,0.814285714,0
3/1/18,60,30.14285714,5.714285714,0.044285714,0.742857143,0
3/2/18,61,31.57142857,7.571428571,0.04,0.671428571,0
3/3/18,62,34.28571429,7.857142857,0.037142857,0.642857143,0
3/4/18,63,37.28571429,9.571428571,0.01,0.142857143,0
3/5/18,64,40.57142857,11.85714286,0,0,4.3
3/6/18,65,43.42857143,12.14285714,0.044285714,0.614285714,0
3/7/18,66,41,13,0.044285714,0.614285714,0
3/8/18,67,39.57142857,11.71428571,0.044285714,0.614285714,0
3/9/18,68,40.71428571,11.57142857,0.044285714,0.614285714,0
3/10/18,69,41,12.28571429,0.044285714,0.614285714,0
3/11/18,70,40.42857143,12.14285714,0.044285714,0.614285714,0
3/12/18,71,38.85714286,12,0.044285714,0.614285714,0
3/13/18,72,39.28571429,14.42857143,0,0,0
3/14/18,73,42.14285714,17.28571429,0,0,0
3/15/18,74,44.28571429,19.85714286,0,0,0
3/16/18,75,46.28571429,21.71428571,0.002857143,0,3.5
3/17/18,76,46.14285714,22.42857143,0.045714286,0.5,0
3/18/18,77,45.14285714,22.42857143,0.045714286,0.5,0
3/19/18,78,46.14285714,22.42857143,0.045714286,0.5,1.7
3/20/18,79,45.71428571,21.85714286,0.057142857,0.742857143,0
3/21/18,80,44.14285714,20.28571429,0.057142857,0.742857143,0
3/22/18,81,42.71428571,19.42857143,0.057142857,0.742857143,0
3/23/18,82,41,19.42857143,0.054285714,0.742857143,0
3/24/18,83,42.71428571,20.28571429,0.045714286,0.242857143,0.2
3/25/18,84,42.85714286,20.85714286,0.118571429,0.271428571,0
3/26/18,85,43.28571429,22,0.118571429,0.271428571,0
3/27/18,86,44.57142857,23.42857143,0.107142857,0.028571429,0
3/28/18,87,46.28571429,23.42857143,0.107142857,0.028571429,0
3/29/18,88,47.28571429,23.85714286,0.107142857,0.028571429,3
3/30/18,89,46.71428571,22.71428571,0.134285714,0.457142857,0
3/31/18,90,44.14285714,20.57142857,0.1,0.457142857,0
4/1/18,91,45.71428571,21,0.027142857,0.428571429,0
4/2/18,92,46.28571429,22.14285714,0.027142857,0.428571429,0
4/3/18,93,47,23.71428571,0.027142857,0.428571429,0.5
4/4/18,94,48.71428571,23.28571429,0.035714286,0.5,0
4/5/18,95,48.14285714,22.14285714,0.035714286,0.5,0
4/6/18,96,49.57142857,23.71428571,0.008571429,0.071428571,0
4/7/18,97,51.42857143,25.42857143,0.008571429,0.071428571,0
4/8/18,98,50.14285714,26.71428571,0.047142857,0.071428571,1
4/9/18,99,49.28571429,26.14285714,0.248571429,0.214285714,0.5
4/10/18,100,47.28571429,24.71428571,0.257142857,0.285714286,0
4/11/18,101,45.57142857,26.57142857,0.248571429,0.214285714,0
4/12/18,102,48,28.42857143,0.248571429,0.214285714,0
4/13/18,103,49.85714286,30.28571429,0.248571429,0.214285714,3
4/14/18,104,50.85714286,29.14285714,0.285714286,0.642857143,2.8
4/15/18,105,49,26.85714286,0.274285714,1.042857143,0
4/16/18,106,47.71428571,25.71428571,0.072857143,0.9,0
4/17/18,107,49.42857143,26.85714286,0.064285714,0.828571429,0
4/18/18,108,51.57142857,27.57142857,0.064285714,0.828571429,1
4/19/18,109,50.14285714,25.42857143,0.075714286,0.971428571,0
4/20/18,110,48.42857143,21.28571429,0.075714286,0.971428571,0.5
4/21/18,111,48.71428571,23,0.102857143,0.614285714,6
4/22/18,112,49.57142857,24.14285714,0.181428571,1.071428571,0
4/23/18,113,49.71428571,24.85714286,0.181428571,1.071428571,0
4/24/18,114,50.28571429,24.85714286,0.181428571,1.071428571,0
4/25/18,115,50.57142857,25.28571429,0.188571429,1.071428571,0
4/26/18,116,51.28571429,27.14285714,0.177142857,0.928571429,0
4/27/18,117,52.85714286,29.28571429,0.177142857,0.928571429,0
4/28/18,118,52.42857143,29,0.112857143,0.857142857,0
4/29/18,119,56.71428571,29.57142857,0.007142857,0,0
4/30/18,120,60.57142857,30.71428571,0.014285714,0,0
11/1/18,305,61.42857143,31.14285714,0.014285714,0,2.6
11/3/18,307,59.5,30.5,0.025,0.433333333,2
11/4/18,308,57,30.83333333,0.07,0.766666667,0
11/5/18,309,53.33333333,29.83333333,0.07,0.766666667,6
11/6/18,310,48,28.66666667,0.155,1.766666667,0
11/7/18,311,42.16666667,25.83333333,0.146666667,1.766666667,0
11/8/18,312,37.33333333,21.66666667,0.146666667,1.766666667,0
11/9/18,313,36.5,19.5,0.13,1.333333333,0
11/10/18,314,35.57142857,18,0.111428571,1.142857143,0
11/11/18,315,34,15.28571429,0.072857143,0.857142857,0
11/12/18,316,34.42857143,13.85714286,0.072857143,0.857142857,1.4
11/13/18,317,33.71428571,10.71428571,0.012857143,0.2,0
11/14/18,318,32.42857143,8.714285714,0.012857143,0.2,0
11/15/18,319,32.42857143,8.714285714,0.012857143,0.2,0
11/16/18,320,33.42857143,9.285714286,0.012857143,0.2,0
11/17/18,321,35.85714286,11.28571429,0.012857143,0.2,0
11/18/18,322,37.57142857,12.71428571,0.012857143,0.2,2
11/19/18,323,38,14,0.032857143,0.485714286,0
11/20/18,324,39,15.85714286,0.02,0.285714286,0
11/21/18,325,41.42857143,17.57142857,0.02,0.285714286,0
11/22/18,326,42.71428571,18.28571429,0.02,0.285714286,0
11/23/18,327,43.14285714,19,0.02,0.285714286,2.7
11/24/18,328,42.42857143,18.85714286,0.047142857,0.671428571,1.1
11/25/18,329,40.28571429,19.71428571,0.057142857,0.828571429,5
11/26/18,330,39.71428571,18.14285714,0.09,1.257142857,0
11/27/18,331,38.42857143,17,0.09,1.257142857,0
11/28/18,332,37.71428571,16,0.09,1.257142857,0
11/29/18,333,37.28571429,16.28571429,0.09,1.257142857,2
11/30/18,334,35.71428571,17.42857143,0.107142857,1.542857143,0
12/1/18,335,35.14285714,17.28571429,0.08,1.157142857,4
12/2/18,336,35.28571429,16.42857143,0.167142857,1.571428571,0.5
12/4/18,338,34.5,16.16666667,0.14,1.083333333,1
12/6/18,340,30.2,14.2,0.19,1.5,0.1
12/7/18,341,28.8,11,0.182,1.12,2
12/9/18,343,26.5,7.75,0.08,0.9,0.5
12/10/18,344,29,12.75,0.075,0.9,0
12/11/18,345,29.6,11.4,0.06,0.72,0
12/12/18,346,32.8,11.2,0.038,0.52,0
12/13/18,347,33.83333333,11.5,0.031666667,0.433333333,3
12/14/18,348,35,9.833333333,0.058333333,0.916666667,0
12/15/18,349,33.5,7.5,0.043333333,0.583333333,0
12/16/18,350,33.42857143,6.857142857,0.037142857,0.5,0
12/17/18,351,34.14285714,6.285714286,0.034285714,0.428571429,0
12/18/18,352,35.42857143,7.428571429,0.034285714,0.428571429,0
12/19/18,353,35.28571429,9.142857143,0.034285714,0.428571429,1.2
12/20/18,354,34.71428571,9.571428571,0.045714286,0.6,0.5
12/21/18,355,34.14285714,10.85714286,0.018571429,0.242857143,0
12/22/18,356,36,12.42857143,0.018571429,0.242857143,2.4
12/23/18,357,36.28571429,14.85714286,0.041428571,0.585714286,0.7
12/24/18,358,35.71428571,13.42857143,0.045714286,0.685714286,0.8
12/25/18,359,34.85714286,12.42857143,0.052857143,0.8,0.4
12/26/18,360,34.57142857,11.14285714,0.055714286,0.857142857,0.8
12/27/18,361,33.14285714,10.57142857,0.05,0.8,3.3
12/29/18,363,32.33333333,10.16666667,0.071666667,1.4,1
12/30/18,364,29.66666667,6.333333333,0.053333333,1.166666667,0
12/31/18,365,27,5,0.048333333,1.05,0.3
1/1/19,1,25.66666667,5,0.041666667,0.966666667,2.5
1/3/19,3,22.4,3.2,0.09,1.42,0
1/4/19,4,20.2,-0.6,0.064,0.76,0
1/5/19,5,21.66666667,-0.166666667,0.053333333,0.633333333,0
1/6/19,6,24.66666667,2.666666667,0.045,0.466666667,0.6
1/7/19,7,28.5,5.666666667,0.048333333,0.566666667,3.5
1/8/19,8,29.16666667,6.5,0.09,1.1,0
1/9/19,9,32.16666667,8.333333333,0.046666667,0.683333333,0
1/10/19,10,32.85714286,9.285714286,0.04,0.585714286,0
1/11/19,11,36.28571429,12.85714286,0.04,0.585714286,2.5
1/12/19,12,37.57142857,15.42857143,0.084285714,0.942857143,1.7
1/13/19,13,36.14285714,15.42857143,0.112857143,1.185714286,0
1/14/19,14,34.14285714,14,0.11,1.1,0
1/15/19,15,33.85714286,13.42857143,0.072857143,0.6,0
1/16/19,16,33.28571429,12.42857143,0.072857143,0.6,3
1/17/19,17,33,12.28571429,0.102857143,1.028571429,1.5
1/18/19,18,31.14285714,12.28571429,0.124285714,1.242857143,4.3
1/19/19,19,32.57142857,12.28571429,0.125714286,1.5,1
1/20/19,20,35.57142857,11.85714286,0.105714286,1.4,0
1/21/19,21,35.85714286,12.57142857,0.105714286,1.4,0
1/22/19,22,37,13.57142857,0.105714286,1.4,7
1/23/19,23,37.85714286,13.57142857,0.184285714,2.4,0
1/24/19,24,35.71428571,11.42857143,0.154285714,1.971428571,2.5
1/25/19,25,34,9.714285714,0.152857143,2.114285714,1
1/27/19,27,27.83333333,7.333333333,0.125,1.75,0
1/28/19,28,27.5,7,0.125,1.75,0.3
1/29/19,29,26.83333333,6.166666667,0.126666667,1.8,0
1/30/19,30,25.16666667,5.5,0.035,0.633333333,0
1/31/19,31,26.5,6.5,0.035,0.633333333,0
2/1/19,32,28.83333333,7.166666667,0.011666667,0.216666667,0
2/2/19,33,30.33333333,7.5,0.001666667,0.05,0
2/4/19,35,32.66666667,7.833333333,0.001666667,0.05,4
2/5/19,36,33.5,9.833333333,0.048333333,0.666666667,4
2/6/19,37,35.66666667,13,0.095,1.333333333,2
2/7/19,38,36.5,16,0.121666667,1.666666667,3.5
2/8/19,39,35,15.5,0.166666667,2.25,0.8
2/9/19,40,31,12.33333333,0.176666667,2.383333333,0
2/10/19,41,29,9,0.176666667,2.383333333,0
2/11/19,42,29.85714286,8.571428571,0.151428571,2.042857143,0
2/12/19,43,29.85714286,6.571428571,0.11,1.471428571,0
2/13/19,44,27.71428571,3.571428571,0.07,0.9,0
2/14/19,45,27.57142857,0.857142857,0.047142857,0.614285714,0.5
2/15/19,46,30,3.714285714,0.015714286,0.185714286,1
2/16/19,47,34.28571429,8.714285714,0.022857143,0.214285714,3
2/17/19,48,36.14285714,12.42857143,0.051428571,0.642857143,1
2/18/19,49,34.28571429,12,0.064285714,0.785714286,0
2/19/19,50,32.57142857,10.85714286,0.064285714,0.785714286,2
2/20/19,51,32.71428571,11.85714286,0.081428571,1.071428571,2.6
2/21/19,52,30.71428571,10.85714286,0.112857143,1.442857143,0
2/22/19,53,27.42857143,7.428571429,0.105714286,1.371428571,0
2/23/19,54,26,5,0.09,1.228571429,7.4
2/24/19,55,23.71428571,3.857142857,0.11,1.857142857,0
2/25/19,56,23.71428571,4.428571429,0.097142857,1.714285714,0
2/26/19,57,24.28571429,5.142857143,0.097142857,1.714285714,0
2/27/19,58,25.42857143,5.714285714,0.08,1.428571429,0
2/28/19,59,28.85714286,8,0.048571429,1.057142857,0
3/1/19,60,32.85714286,10.71428571,0.048571429,1.057142857,7.5
3/2/19,61,34.85714286,13.28571429,0.122857143,2.128571429,2.8
3/3/19,62,35.85714286,16,0.111428571,1.471428571,8
3/4/19,63,38.57142857,18.57142857,0.2,2.614285714,6
3/5/19,64,38.71428571,20.85714286,0.275714286,3.471428571,0
3/7/19,66,37.5,21.5,0.321666667,4.05,8.5
3/8/19,67,36.33333333,23.16666667,0.55,5.466666667,5
3/9/19,68,35,23,0.55,5.05,9
3/10/19,69,36,21.5,0.623333333,6.083333333,0
3/11/19,70,34.33333333,20.33333333,0.52,4.75,0
3/13/19,72,36.4,22.2,0.518,4.5,5.5
3/14/19,73,37.5,23,0.525,4.666666667,4.5
3/16/19,75,36,18.6,0.312,3.8,0
3/17/19,76,34.4,15.6,0.172,2,0
3/18/19,77,36,15,0.172,2,0
3/20/19,79,37,14.8,0.172,2,0
3/21/19,80,36,11.8,0.06,0.9,0
3/22/19,81,39,12.4,0,0,0
3/23/19,82,40.33333333,14.66666667,0.001666667,0,1.3
3/24/19,83,40.33333333,17.83333333,0.028333333,0.216666667,0
3/25/19,84,40,19.66666667,0.028333333,0.216666667,1.5
3/26/19,85,39.33333333,20.5,0.06,0.466666667,0
3/27/19,86,40,20.85714286,0.051428571,0.4,0
3/28/19,87,42.71428571,22.28571429,0.051428571,0.4,0
3/29/19,88,44.85714286,25.14285714,0.051428571,0.4,0
3/30/19,89,46,25.57142857,0.05,0.4,3.5
3/31/19,90,46.57142857,24.85714286,0.057142857,0.714285714,0
4/1/19,91,46.71428571,23.28571429,0.057142857,0.714285714,0.2
4/5/19,95,41.75,20.25,0.0575,0.925,0
4/6/19,96,41.25,20.5,0.0575,0.925,0
4/7/19,97,45.75,23.5,0.005,0.05,0.2
4/8/19,98,48.75,26.75,0.03,0.1,0
4/9/19,99,52,29,0.025,0.05,0
4/10/19,100,53,29.6,0.02,0.04,0.3
4/11/19,101,54.66666667,29.66666667,0.038333333,0.083333333,4
4/12/19,102,52.42857143,28,0.08,0.642857143,0.2
4/14/19,104,48.5,25.5,0.095,0.783333333,0
4/15/19,105,46.66666667,24.33333333,0.078333333,0.75,0
4/16/19,106,46.66666667,23.33333333,0.078333333,0.75,0
4/17/19,107,46.66666667,23.66666667,0.078333333,0.75,0
4/18/19,108,45,23.66666667,0.056666667,0.7,0
4/19/19,109,47.16666667,25.66666667,0.001666667,0.033333333,0
4/20/19,110,50.66666667,27.33333333,0,0,0
4/21/19,111,52.28571429,28.14285714,0,0,0
4/22/19,112,56.14285714,29.85714286,0,0,0
4/23/19,113,56.14285714,31,0,0,0
4/24/19,114,56.71428571,30.14285714,0,0,0
4/25/19,115,57.71428571,30.42857143,0,0,0
4/26/19,116,58.42857143,30.85714286,0,0,0
4/27/19,117,59.85714286,32,0,0,0
4/28/19,118,59.71428571,31.85714286,0.051428571,0,0
4/29/19,119,58.85714286,32.71428571,0.057142857,0,0
4/30/19,120,60.14285714,33.14285714,0.12,0,1
11/1/19,305,58.71428571,33.57142857,0.257142857,0.142857143,0
11/2/19,306,52.42857143,29,0.257142857,0.142857143,0
11/3/19,307,49.42857143,26.42857143,0.257142857,0.142857143,0
11/4/19,308,46.85714286,23.71428571,0.257142857,0.142857143,0
11/5/19,309,44.85714286,22.42857143,0.205714286,0.142857143,0
11/6/19,310,42.85714286,20.57142857,0.2,0.142857143,0
11/7/19,311,41.28571429,19.42857143,0.137142857,0.142857143,0
11/8/19,312,41.14285714,18.57142857,0,0,0
11/9/19,313,46,22.14285714,0,0,0
11/10/19,314,48.14285714,23.85714286,0,0,0
11/11/19,315,50,25.71428571,0,0,0
11/12/19,316,51,26.28571429,0,0,0
11/13/19,317,50.71428571,24.85714286,0,0,0
11/14/19,318,50.14285714,23.42857143,0,0,0
11/15/19,319,49.42857143,23,0,0,0
11/16/19,320,49.28571429,23.14285714,0,0,0
11/17/19,321,50,23,0,0,0
11/18/19,322,48.71428571,21.57142857,0,0,0
11/19/19,323,47.57142857,21.28571429,0,0,0
11/20/19,324,49,22.71428571,0,0,0
11/21/19,325,51.14285714,24.42857143,0,0,0.5
11/22/19,326,50.42857143,25.42857143,0.021428571,0.071428571,9.2
11/23/19,327,48.85714286,25.42857143,0.13,1.385714286,2.5
11/24/19,328,45.14285714,23.28571429,0.151428571,1.742857143,0
11/25/19,329,42.71428571,22.14285714,0.151428571,1.742857143,0
11/26/19,330,41.42857143,20.85714286,0.151428571,1.742857143,4.5
11/27/19,331,39.14285714,19.14285714,0.187142857,2.385714286,0.5
11/28/19,332,32.85714286,15.42857143,0.192857143,2.457142857,0
11/29/19,333,32.42857143,11.42857143,0.171428571,2.385714286,0
11/30/19,334,33.28571429,11.71428571,0.062857143,1.071428571,6.3
12/2/19,336,35.5,12.66666667,0.12,1.883333333,0
12/4/19,338,32.8,10.8,0.094,1.36,0
12/5/19,339,37.2,14.4,0.086,1.26,1.5
12/6/19,340,38.4,18.4,0.102,1.56,1.5
12/7/19,341,36.4,16.6,0.136,1.86,0
12/9/19,343,35.6,16.4,0.05,0.6,6.3
12/10/19,344,38.4,19,0.156,1.86,0.3
12/11/19,345,36.5,17.83333333,0.131666667,1.6,0
12/12/19,346,35.16666667,16,0.131666667,1.6,0
12/13/19,347,33.83333333,14.5,0.118333333,1.35,2.5
12/14/19,348,33,13.5,0.12,1.516666667,3
12/15/19,349,31.83333333,14.83333333,0.15,2.016666667,6
12/16/19,350,31.85714286,13.85714286,0.178571429,2.585714286,0
12/18/19,352,29.16666667,11.66666667,0.118333333,1.916666667,0
12/19/19,353,27.66666667,9.666666667,0.118333333,1.916666667,0
12/20/19,354,26.33333333,7.5,0.118333333,1.916666667,0
12/21/19,355,26.33333333,5.833333333,0.088333333,1.5,0
12/22/19,356,26.16666667,2.5,0.058333333,1,0
12/23/19,357,26.66666667,2.5,0,0,0
12/24/19,358,30.5,5,0,0,0
12/25/19,359,31.71428571,7,0,0,1.5
12/26/19,360,35.28571429,11,0.012857143,0.214285714,0.3
12/27/19,361,38,11.28571429,0.015714286,0.257142857,0
12/28/19,362,37.85714286,11.42857143,0.015714286,0.257142857,4.5
12/29/19,363,36.85714286,12,0.052857143,0.9,6.2
12/30/19,364,35,11.57142857,0.09,1.785714286,0
